frec_pal1 frec_pal2 frec_pal3 frec_pal4 frec_pal5 frec_pal6 frec_pal7 frec_pal8 frec_pal9 frec_pal10 frec_pal11 frec_pal12 frec_pal13 frec_pal14 frec_pal15 frec_pal16 frec_pal17 frec_pal18 frec_pal19 frec_pal20 frec_pal21 frec_pal22 frec_pal23 frec_pal24 frec_pal25 frec_pal26 frec_pal27 frec_pal28 frec_pal29 frec_pal30 frec_pal31 frec_pal32 frec_pal33 frec_pal34 frec_pal35 frec_pal36 frec_pal37 frec_pal38 frec_pal39 frec_pal40 frec_pal41 frec_pal42 frec_pal43 frec_pal44 frec_pal45 total_palabras es_spam
0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 8 0 0 0 0 0 3 0 0 0 0 1 0 0 0 0 0 0 0 0 13 0 0 0 0 0 0 35 0
0 0 0 0 0 3 0 14 0 0 0 3 0 0 0 0 0 3 0 0 0 0 0 0 10 3 0 0 0 14 0 0 0 0 0 3 17 0 0 0 0 0 0 0 0 92 0
3 1 6 0 6 1 0 0 1 3 3 16 1 0 0 3 4 0 39 0 21 0 0 0 49 37 0 1 0 3 4 0 1 0 9 1 9 0 0 1 0 3 0 3 1 268 0
0 0 0 0 0 0 0 0 7 0 0 23 0 0 0 0 7 0 0 0 7 0 0 0 7 31 0 0 0 0 0 0 7 0 0 23 0 0 0 0 0 0 0 0 0 138 0
0 0 0 0 0 0 0 0 7 0 0 0 0 47 0 0 7 0 7 0 7 0 0 0 7 0 0 0 0 0 0 0 0 0 0 0 7 0 0 0 0 47 0 0 0 157 0
0 4 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 14 0 0 0 0 0 0 0 0 0 1 0 2 0 1 0 0 5 1 0 0 47 0
0 3 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 2 0 0 0 17 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 4 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0
0 0 2 0 0 0 0 0 0 2 2 19 2 0 0 0 0 0 0 0 0 0 0 0 71 2 0 0 0 0 0 0 14 0 0 2 4 2 0 0 0 0 0 0 0 138 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 4 0
0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 4 0 0 0 4 0 0 0 0 0 0 0 0 0 8 4 0 0 4 0 0 0 0 0 0 32 0
0 0 0 0 6 0 0 0 0 0 0 3 0 0 0 0 0 0 3 0 18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 39 0
0 0 0 0 2 0 0 2 0 0 0 10 0 0 0 0 0 0 2 0 0 0 0 0 36 23 0 0 0 2 0 0 0 0 0 0 16 0 4 0 16 0 0 0 2 181 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 5 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 4 2 0 4 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 20 0
0 0 0 0 1 1 0 0 0 1 0 1 0 0 0 1 0 0 12 0 15 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 48 0
2 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 2 0 0 0 0 0 2 0 0 0 0 2 0 0 2 0 0 0 0 0 2 0 0 0 0 0 0 27 0
0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 8 0 2 0 0 0 17 0 0 0 0 0 0 0 0 0 0 0 2 0 2 0 0 0 2 0 0 52 0
0 0 0 0 0 0 0 0 0 1 0 9 0 0 0 0 0 0 0 0 0 0 0 0 11 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 39 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 4 0
6 4 0 0 13 6 0 13 0 0 0 27 0 0 0 0 0 0 94 0 39 0 2 0 9 0 0 0 0 0 0 0 11 0 6 0 16 0 0 0 0 0 0 2 0 283 0
0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0
0 0 0 0 0 1 0 0 0 1 0 1 0 0 0 1 0 0 13 0 17 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 47 0
10 0 23 0 14 7 0 4 7 7 0 63 4 0 0 1 14 20 4 1 10 0 1 0 0 0 4 0 1 0 0 0 188 0 0 10 147 0 1 17 20 1 0 0 0 813 0
8 4 0 0 0 0 0 0 8 16 0 33 0 0 4 0 25 16 29 8 21 0 0 4 67 29 0 0 0 4 0 0 0 0 0 54 67 0 8 0 0 0 0 4 0 456 0
0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 0
0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 4 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 2 0 0 22 0
0 0 4 0 0 1 0 0 0 0 0 8 0 0 0 0 2 0 2 0 0 0 0 0 17 0 0 0 1 4 0 0 0 0 0 1 1 0 1 0 0 0 1 0 2 58 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0
0 0 0 0 0 0 0 0 0 0 0 3 1 0 0 0 0 0 11 0 11 0 0 2 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 40 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 5 0
0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 7 0 0 0 3 0 0 0 0 25 0
0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 2 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 10 0
0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 20 0
0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0 0 16 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 19 0 0 0 0 0 0 0 0 22 0
0 0 6 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 9 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 37 0
0 0 0 0 0 1 0 0 0 0 0 3 0 0 0 0 2 0 1 0 0 0 0 0 4 0 0 0 1 3 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 21 0
0 0 0 0 0 0 0 0 10 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 56 39 0 0 0 0 0 0 0 0 3 0 10 0 3 0 0 0 6 0 0 149 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 0 13 0 0 0 6 0 0 44 0
0 0 2 0 0 2 4 2 0 0 0 0 0 0 0 0 0 0 10 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 28 0
2 0 20 0 7 4 0 0 27 0 0 7 0 0 0 0 0 2 9 0 7 0 0 0 27 29 2 0 0 0 0 0 40 0 0 0 29 0 0 0 0 0 0 0 0 241 0
0 0 1 0 1 3 0 0 0 0 0 3 0 0 0 0 0 0 3 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0 0 1 0 1 31 0
1 1 0 0 1 0 1 0 0 1 1 0 1 0 0 1 0 4 8 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 2 41 0
0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 8 0
0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0 1 1 2 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 0 0 14 0
0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 17 0
0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 14 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 6 0 0 0 0 0 0 24 0
0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 8 0 1 0 0 1 3 2 0 2 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 27 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 6 0
0 0 0 0 0 0 0 0 0 0 0 15 0 0 0 0 7 0 15 0 15 0 0 0 0 0 7 0 0 0 7 0 0 0 0 0 0 0 0 23 0 0 0 0 0 105 0
0 0 0 0 0 0 0 0 7 0 0 21 0 0 0 0 7 0 0 0 7 0 0 0 7 28 0 0 0 0 0 0 7 0 0 21 0 0 0 0 0 0 0 0 0 128 0
0 0 3 0 6 0 0 16 3 0 0 19 6 0 0 0 3 0 0 0 0 0 3 0 42 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 124 0
4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 11 0
3 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 4 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 21 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 20 0
0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 3 1 0 3 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 17 0
0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 3 6 0 0 0 1 0 0 0 0 0 3 1 0 0 0 0 0 0 0 1 26 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 14 0
0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 0
0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 1 0 0 0 0 0 7 1 0 0 4 0 1 0 0 0 0 0 1 0 0 0 0 4 1 0 0 30 0
1 0 5 0 1 1 0 0 0 3 0 7 1 0 0 0 0 0 14 0 12 0 0 0 71 25 0 1 3 14 8 0 1 0 7 3 8 0 7 0 0 0 0 0 1 231 0
0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 10 0
0 0 0 0 0 0 0 0 0 0 13 6 0 0 0 0 0 0 48 0 13 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 108 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0
0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16 0 0 0 0 0 0 0 0 0 0 0 0 19 0
0 0 0 0 0 0 0 0 0 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 0 0 0 0 0 7 0 0 0 0 0 0 0 0 0 0 0 0 27 0
4 0 4 0 14 0 0 0 4 0 0 0 4 28 0 0 9 0 14 0 32 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 46 0 0 0 192 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 5 0
0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 6 2 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 18 0
3 0 3 0 3 0 0 0 28 0 0 12 0 0 0 0 0 0 12 0 6 0 0 0 15 19 3 0 0 0 0 0 12 0 0 0 0 0 0 0 0 0 0 0 0 134 0
10 0 28 0 5 0 0 0 56 5 0 28 5 0 0 0 5 0 22 0 10 0 0 0 50 56 5 0 0 0 0 0 73 0 0 0 10 10 0 0 0 0 5 5 0 436 0
0 1 1 0 4 0 0 0 0 1 1 0 0 0 0 0 0 0 14 0 8 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 44 0
10 4 4 0 4 0 0 0 74 0 0 37 4 0 0 0 0 4 21 0 15 0 0 0 69 74 4 0 0 0 0 0 15 0 0 4 0 0 0 0 0 0 0 10 0 403 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 8 0
4 0 2 0 0 0 0 2 0 0 0 8 2 0 0 0 4 0 0 0 0 0 2 0 92 2 0 0 0 0 0 0 2 0 0 2 2 2 0 0 0 12 0 0 0 156 0
0 0 6 0 0 0 0 0 0 3 0 3 0 0 0 0 0 0 6 0 0 0 0 0 3 3 0 6 0 3 0 0 0 0 6 0 0 0 0 0 0 3 0 0 0 54 0
0 0 0 0 0 0 0 0 0 3 0 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 18 0
2 0 2 0 2 0 0 0 0 0 0 2 0 0 0 0 0 0 5 0 5 0 0 0 2 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 5 0 0 0 37 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 10 0
7 0 3 0 0 0 0 0 3 7 0 11 0 0 0 0 0 3 14 0 11 0 0 0 11 11 0 14 0 7 0 0 3 0 14 0 0 0 0 0 0 0 0 0 0 143 0
0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 0
1 0 5 0 0 0 0 0 0 0 0 3 8 0 0 0 0 0 3 0 5 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 35 0
0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 0
2 0 2 0 0 0 0 0 0 0 0 7 0 0 0 0 0 0 4 0 2 0 0 0 90 7 4 2 2 2 2 2 0 2 2 2 4 0 2 2 0 4 4 0 4 186 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 5 0
11 0 0 0 0 0 0 0 0 0 0 11 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 47 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0
0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 14 0
0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 3 14 0 0 3 0 0 0 0 0 0 0 10 0 0 0 0 0 0 10 0 52 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 11 0
0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 10 2 0 0 0 5 0 0 0 0 0 2 0 0 0 0 0 0 0 0 2 30 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 5 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 22 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0
0 0 0 0 0 5 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 6 0 0 0 0 0 0 3 0 0 0 1 0 1 1 0 0 1 0 0 40 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 2 0 2 0 0 0 2 0 0 16 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 2 6 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 4 0 0 0 19 0
0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 7 0 0 0 0 0 1 2 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 1 0 0 0 25 0
0 0 1 0 1 0 0 0 0 5 0 0 0 0 0 0 0 0 1 0 0 0 0 0 4 2 4 1 1 1 1 1 0 1 1 1 1 0 0 1 0 0 1 0 1 41 0
0 0 0 0 0 0 0 0 0 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 0 10 0 0 0 10 0 0 0 0 0 0 0 0 0 0 0 0 46 0
0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0 10 6 1 6 1 3 1 1 0 1 3 1 0 0 1 1 0 3 0 0 1 61 0
0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0
0 0 1 0 1 0 0 0 0 5 0 0 0 0 0 0 0 0 1 0 1 0 0 0 4 2 2 1 1 1 1 1 0 1 1 1 1 0 1 1 0 0 1 0 1 44 0
0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 2 0 0 0 0 0 5 4 2 2 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 40 0
0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 2 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 0
0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 3 10 6 0 3 0 3 3 0 0 0 3 3 0 0 0 0 0 0 0 0 0 51 0
0 4 2 0 0 0 0 2 0 0 2 0 0 0 0 11 0 0 6 0 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 2 54 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 62 0 0 0 0 0 0 0 0 0 0 157 31 0 62 0 0 0 0 0 0 62 0 0 0 0 0 0 0 0 415 0
2 0 2 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 12 0 5 0 0 0 12 2 5 1 1 1 1 1 2 1 1 1 2 0 1 1 0 0 2 0 5 85 0
0 0 8 0 8 0 0 0 8 0 0 8 0 34 0 0 8 0 8 0 8 0 0 0 0 0 0 8 0 0 8 0 0 0 8 0 8 0 0 0 0 25 0 0 0 169 0
0 0 0 0 0 0 0 0 2 0 0 10 0 0 0 0 0 0 4 0 0 0 0 0 4 2 0 6 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 40 0
0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 2 0 1 0 0 0 6 4 2 1 1 1 1 1 1 1 1 1 3 0 1 1 0 0 2 0 2 47 0
0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0
0 0 2 0 1 1 0 0 0 0 0 2 0 1 0 0 2 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 1 27 0
0 0 0 0 0 0 0 0 0 0 0 14 0 0 0 0 0 9 9 0 9 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 55 0
1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 7 0 3 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 25 0
0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 5 0
0 0 0 0 0 0 0 0 0 8 0 0 0 0 0 0 0 0 0 0 8 0 0 0 0 0 8 0 8 0 0 0 8 0 0 0 0 0 0 0 0 0 0 0 0 46 0
1 0 5 0 1 0 0 0 1 0 1 13 0 0 0 0 0 0 4 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 4 0 0 0 49 0
0 0 0 0 3 1 0 3 0 0 0 7 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 24 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 6 0
0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 2 1 4 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 21 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0
0 0 0 0 0 0 0 0 0 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 0 0 0 0 0 7 0 0 0 0 0 0 0 0 0 0 0 0 26 0
0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 6 0 0 0 0 0 0 0 0 21 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 7 0
0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 2 0 0 0 14 6 1 1 1 1 1 1 0 1 1 1 2 0 0 1 0 1 2 0 1 58 0
0 0 0 0 0 0 0 0 0 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 0 14 0 0 0 14 0 0 0 0 0 0 0 0 0 0 0 0 66 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 1 0 0 0 7 2 3 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 41 0
0 25 0 0 0 0 0 0 19 0 0 6 0 0 0 0 0 0 12 0 0 0 0 0 6 0 32 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 115 0
0 4 3 0 0 0 0 0 0 6 0 1 0 0 0 0 0 6 0 0 11 0 0 0 1 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 44 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 4 2 0 6 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 24 0
